date,text,like_count,quote_count,reply_count,retweet_count
2020-08-01 18:24:21,RT @SpaceX: Crew Dragon will depart the @Space_Station with @AstroBehnken and @Astro_Doug in about 6 hours and splash down off the coast of…,0,0,0,3549
2020-08-01 07:42:43,"RT @cleantechnica: Tesla Autopilot Accidents: 1 out of 4,530,000 Miles; US Average: 1 out of 479,000 Miles https://t.co/NnBeTmY1Tr",0,0,0,2420
2020-08-01 07:28:19,RT @Tesla: Tesla Q2 Vehicle Safety Report https://t.co/C7no6bBwGc,0,0,0,1066
2020-08-01 06:47:18,🧙‍♂️ https://t.co/xxvcWMrTwS,34442,101,955,1360
2020-08-01 03:51:54,This BBC article provides a sensible summary for how it was done https://t.co/le3r20BWID,17034,149,903,849
2020-08-01 01:29:51,RT @JimBridenstine: NEWS: Teams from @NASA and @SpaceX remain GO with plans to bring @Astro_Doug and @AstroBehnken home to Earth on Sunday…,0,0,0,1008
2020-08-01 01:29:43,"RT @NASA: They're coming home! 🌎🪂

On Aug. 1, astronauts @AstroBehnken and @Astro_Doug will depart the @Space_Station on @SpaceX's Crew Dra…",0,0,0,3715
2020-07-31 14:54:07,"The Great Pyramid was the tallest structure made by humans for 3800 years. Three thousand, eight hundred years.  https://t.co/6DU46eMbni",43171,391,2023,2100
2020-07-31 14:48:07,RT @Commercial_Crew: @NASA and @SpaceX remain GO with plans to bring @Astro_Doug and @AstroBehnken home to Earth this weekend. Teams will c…,0,0,0,1110
2020-07-31 04:17:16,Ramses II was 😎,74351,396,1622,2497
2020-07-31 04:14:32,Aliens built the pyramids obv,511225,16321,24954,64762
2020-07-30 20:31:50,https://t.co/8lpvwbeC4R,47666,389,960,3207
2020-07-30 20:05:05,Starship SN5 just completed full duration static fire. 150m hop soon.,71665,445,1761,4115
2020-07-30 19:52:29,🖤🧛‍♀️Total Eclipse of the Heart 🧛‍♀️🖤 https://t.co/n8djdlKnbE,12495,190,1231,748
2020-07-30 08:54:55,"But sometimes when we touch …
https://t.co/KMassjCtIx",45558,248,1217,1587
2020-07-30 08:19:44,"Losing It
https://t.co/9HOY0ldzg4",37697,1158,1766,4774
2020-07-30 07:53:58,"Sure could use a good rave
What’s your favorite techno",128884,3282,15148,11214
2020-07-30 07:12:22,I … I just died in your arms tonight,181923,2724,6790,12323
2020-07-30 06:55:03,The rumor that Bill Gates &amp; I are lovers is completely untrue,503987,9180,13334,43812
2020-07-27 18:57:05,Das Kapital in a nutshell https://t.co/mG44mMkitx,238820,13508,15501,37549
2020-07-27 18:32:18,The left is losing the middle,460797,12168,37612,57675
2020-07-27 17:05:14,Hold my beer https://t.co/IK3tT1x4wP,172208,1300,3974,8574
2020-07-27 05:29:08,"RT @teslacn: Pick up the energetic wallpapers, and charge your everyday adventure！ https://t.co/HOTDtLpdpw",0,0,0,2071
2020-07-27 03:40:56,Almost a decade ago. Original Dragon in background.,78269,80,890,1449
2020-07-27 03:16:48,https://t.co/Ufay65lZJj,31887,349,1268,1639
2020-07-27 02:41:32,"Great song
https://t.co/wj4YdJglSH",118091,2391,3863,10167
2020-07-26 14:59:13,RT @ccsakuras: https://t.co/emkzCfGarZ,0,0,0,3663
2020-07-26 11:14:10,"RT @MKBHD: NEW VIDEO - Why Tesla Model Y is Their Most Important Car! [Auto Focus Ep 5]

https://t.co/3lC3l2Rgcj https://t.co/L65zAxYcTr",0,0,0,1243
2020-07-25 21:40:42,Cool Model 3 review by @iamjamiefoxx https://t.co/hJDD7BjkE3,16513,136,991,1037
2020-07-25 03:42:29,Pronouns suck,265368,14727,21731,20733
2020-07-24 22:31:07,I bet no one on 🌹 Twitter even *has* a guillotine! Poseurs …,72380,2274,3926,3033
2020-07-24 16:21:01,🌹 Twitter sucks,595923,11123,25364,63825
2020-07-24 15:01:39,"These are jammed to gills with special interests earmarks. If we do a stimulus at all, it should just be direct payments to consumers.",51203,1259,2472,4179
2020-07-24 14:53:54,"Goal of government should be to maximize the happiness of the people. Giving each person money allows them to decide what meets their needs, rather than the blunt tool of legislation, which creates self-serving special interests.",57550,1944,4339,6237
2020-07-24 14:50:53,"As a reminder, I’m in *favor* of universal basic income",60099,2200,4183,4786
2020-07-24 14:44:46,Another government stimulus package is not in the best interests of the people imo,125581,23307,30750,10175
2020-07-24 14:39:07,"Tesla solar panels are $1.49/Watt 
https://t.co/5LpLhqgAzw",52054,434,2704,3885
2020-07-23 23:12:15,"RT @Commercial_Crew: While in orbit, astronauts @AstroBehnken and @Astro_Doug performed a habitability assessment of the @SpaceX Crew Drago…",0,0,0,1143
2020-07-23 07:59:54,Impressive Tianwen-1 Mars rover mission launched by China today https://t.co/FsyA3I0HrU,31083,168,1367,1595
2020-07-23 00:48:59,RT @Tesla: https://t.co/jmkacbRb5D,0,0,0,2430
2020-07-22 06:53:20,"You don’t have a soul, you are a soul",328721,4373,10545,40597
2020-07-22 06:42:32,2 minutes later … https://t.co/o5fbBTan1S,320111,2213,3032,45547
2020-07-22 06:10:48,Coming soon https://t.co/6nOgLix6b5,217270,4028,5917,14510
2020-07-22 05:45:35,Where are the memes? Send in … the memes …,190090,1618,26877,11645
2020-07-22 05:40:32,Nothing has gaslit more people than the movie Gaslight,35585,168,934,1064
2020-07-21 18:22:06,RT @SpaceX: Videos of yesterday’s catch of both fairing halves https://t.co/yzTDFzlulL,0,0,0,5742
2020-07-21 05:10:21,RT @SpaceX: Watch Falcon 9 launch ANASIS-II → https://t.co/bJFjLCzWdK  https://t.co/iYHJZnZobv,0,0,0,3747
2020-07-21 04:58:13,Das baby kann noch keinen löffel benutzen https://t.co/UETqVIA4BP,278768,3344,7088,11738
2020-07-20 22:19:33,Both fairing halves caught from space by @SpaceX ships!,70664,524,1742,3549
2020-07-20 22:14:23,RT @SpaceX: Falcon 9’s first stage has landed on the Just Read the Instructions droneship https://t.co/fPbckYFySh,0,0,0,6066
2020-07-20 21:11:56,Launch in 20 mins https://t.co/1oLtPnW929,37021,163,898,2409
2020-07-19 18:49:12,"RT @businessinsider: Tesla's Model 3 received top marks from safety organizations in North America, Europe, and Australia https://t.co/NB92…",0,0,0,2481
2020-07-19 00:11:35,This would solve a lot of brain/spine injuries &amp; is ultimately essential for AI symbiosis,29256,178,1189,1068
2020-07-19 00:06:43,RT @archillect: https://t.co/vR7ThoKnCp,0,0,0,4053
2020-07-18 23:18:02,"RT @SpaceX: Targeting Monday, July 20 for Falcon 9 launch of ANASIS-II from SLC-40",0,0,0,2205
2020-07-18 02:03:56,"Solving high-volume, high-reliability, low-cost production problems is especially valued",26519,64,840,1015
2020-07-18 01:59:21,"If you’ve solved hard problems with phones / wearables (sealing, signal processing, inductive charging, power mgmt, etc), please consider working at engineering@neuralink.com",71242,738,2988,5306
2020-07-18 00:58:55,It’s inevitable https://t.co/eBKnQm6QyF,617591,7749,18061,79370
2020-07-18 00:52:19,Will those who write the algorithms ever realize their negativity bias?,133355,898,3667,9345
2020-07-18 00:02:23,Thanks,5420,34,246,194
2020-07-17 23:18:15,Just stop,6045,105,400,329
2020-07-15 05:39:52,Giga Berlin https://t.co/UXQMUVTWXf,321624,2788,7345,20982
2020-07-11 07:29:42,https://t.co/1MQXFAKPzf,217967,1651,5534,11695
2020-07-10 22:58:14,"I spoke with Korolev’s family today.
He was one of the very best.
Корольов / Королёв.",62069,296,1704,2642
2020-07-10 09:31:35,"Wow, IHOP &amp; GitHub are close",34201,56,846,591
2020-07-10 09:26:26,Best use of the term “Full Stack”?,56839,1060,3310,5660
2020-07-10 04:25:45,AI symbiosis while u wait,29847,154,1176,905
2020-07-09 07:08:51,Progress update August 28,66047,305,1111,2027
2020-07-09 07:01:44,"If you can’t beat em, join em
Neuralink mission statement",151720,1639,4715,9902
2020-07-07 15:09:51,RT @SpaceX: Falcon 9 lands on Just Read the Instructions after delivering GPS III Space Vehicle 03 to orbit for the @SpaceForceDoD https://…,0,0,0,7001
2020-07-05 20:33:10,Read The Story of Civilization by Will &amp; Ariel Durant,71102,426,3241,3556
2020-07-05 20:04:27,"Dang, we broke the website",79034,158,1356,1677
2020-07-05 20:02:44,Only $69.420!!,100663,1275,2437,4922
2020-07-05 20:01:08,Limited edition short shorts now available at https://t.co/5EmNcTBvJv,112672,4755,6225,9201
2020-07-05 08:30:41,"RT @PPathole: @elonmusk ""Orbiting Earth in the spaceship, I saw how beautiful our planet is. People, let us preserve and increase this beau…",0,0,0,3457
2020-07-05 06:16:45,Beautiful fireworks in LA tonight,139252,438,2899,4984
2020-07-05 03:18:16,"North American Supercharger usage is now at pre-covid high, Europe about a week behind, China &amp; Asia-Pacific in general doing great https://t.co/bRd0egaC1t",23345,134,1226,1250
2020-07-05 01:20:09,https://t.co/jAmuz6NaA4,677716,15229,16135,137623
2020-07-04 17:47:29,Please take a moment to report accounts clearly engaged in harassment. It is the only way to maintain public discourse.,96905,1522,8016,6185
2020-07-04 17:44:43,🇺🇸🇺🇸 Happy 4th of July!! 🇺🇸🇺🇸,245314,948,4547,17924
2020-07-04 04:46:58,Congrats Tesla Team — U ROK!! https://t.co/lW7Ist98IY,35966,204,3062,1477
2020-07-04 00:46:37,RT @SpaceX: Crew Dragon docked to the @Space_Station https://t.co/JG5e2XjZ4n,0,0,0,5468
2020-07-04 00:46:05,"RT @Tesla: Tesla Q2 2020 Vehicle Production &amp; Deliveries | Tesla, Inc. https://t.co/hgJDXLWmBg",0,0,0,1528
2020-07-02 20:06:28,Thanks Tesla owners &amp; investors! Love you!! We will work super hard to earn your trust &amp; support. https://t.co/6mgcmlLTsA,40970,315,3270,2584
2020-07-02 19:49:03,"RT @Commercial_Crew: Just over a month ago, @AstroBehnken &amp; @Astro_Doug launched to the @Space_Station aboard @SpaceX's Crew Dragon.

This…",0,0,0,1387
2020-07-02 18:57:26,"SEC, three letter acronym, middle word is Elon’s",108369,3857,8384,10329
2020-07-02 18:50:12,Will send some to the Shortseller Enrichment Commission to comfort them through these difficult times,37322,374,809,1643
2020-07-02 18:40:47,Tesla will make fabulous short shorts in radiant red satin with gold trim,162918,2357,4841,10238
2020-07-02 18:24:57,Who wears short shorts? 🤣🤣,251468,4664,14015,12431
2020-07-02 17:06:19,"RT @Teslarati: Tesla crushes Wall Street’s Q2 estimates with over 90k deliveries $TSLA
https://t.co/zSBqpFaSjS",0,0,0,941
2020-07-01 19:30:36,"Tesla Impact Report (repost). We do everything humanly possible to source materials &amp; produce sustainable energy cars, batteries &amp; solar ethically. Suggestions for improvement are always appreciated.

https://t.co/WCemMJ44um",26873,208,1657,2536
2020-06-30 21:56:52,Your GPS just got slightly better https://t.co/XsblUsiNXU,156814,688,2611,11684
2020-06-30 20:38:11,RT @SpaceX: Falcon 9’s first stage has landed on the Just Read the Instructions droneship! https://t.co/5zYhTFDUsM,0,0,0,2759
2020-06-30 20:38:02,RT @SpaceX: Liftoff! https://t.co/E2xaQQNw1w,0,0,0,6368
2020-06-30 03:18:56,RT @teslaownersSV: The tesla supercharger provides an ecosystem and network of amazing travel and shopping opportunities. I plan a lot of t…,0,0,0,791
2020-06-28 23:39:41,"Btw, Tesla actually receives *least* subsidies of any automaker in US. Federal tax credit applies to other automaker EVs, but no longer Tesla.",16675,90,739,869
2020-06-28 23:35:42,Great Model Y review by @jayleno https://t.co/DzsZ7eugWp,15312,77,866,936
2020-06-28 21:55:37,"RT @_TomCross_: Cybertruck inside Petersen Automotive Museum.
#tesla #Cybertruck https://t.co/2XaZoM40Ve",0,0,0,1115
2020-06-28 21:54:51,69 days after 4/20 again haha,517968,5158,9065,52614
2020-06-26 17:28:53,.@JeffBezos is a copy 🐈 haha https://t.co/plR7uupqBG,235126,3316,5812,24583
2020-06-26 07:35:57,"Who controls the memes,
controls the Universe",717237,10860,15677,112654
2020-06-26 06:05:19,https://t.co/e9dPKVSjjl,842688,8035,6403,129542
2020-06-26 06:03:42,Literally,81214,56,709,1645
2020-06-26 05:57:58,Only a matter of time before someone steals a Tesla while playing GTA on a Tesla,352762,2032,3531,30881
2020-06-26 05:25:09,North American Supercharger usage tracking to exceed pre covid highs in 2 to 3 weeks. Lot of noise out there. This is signal. https://t.co/PCC5DlthtA,19178,136,816,1167
2020-06-25 22:41:52,RT @GerberKawasaki: First thoughts driving my new Tesla model Y. Review and discussion of what I learned at Tesla today and outlook for the…,0,0,0,629
2020-06-25 07:43:07,Two Starship tanks in the midbay https://t.co/QJ2V882WOC,148922,599,2563,7129
2020-06-25 02:57:55,Special thanks to Tesla trucking &amp; rail partners for figuratively &amp; literally going the extra mile,30757,30,405,559
2020-06-25 02:56:12,Apologies to Tesla customers for shifting delivery dates. It’s a crazy world out there!,79612,410,1792,1967
2020-06-25 00:47:12,"RT @cleantechnica: Wall Street Journal: Tesla Model Y Offers “Fierce, Velvety” Driving Characteristics https://t.co/dGY24gCVLz",0,0,0,535
2020-06-22 03:11:02,Tentative date for Tesla Shareholder Meeting &amp; Battery Day is Sept 15. Will include tour of cell production system.,31954,294,1568,1969
2020-06-22 03:05:26,Reminder that Tesla Full Self-Driving (FSD) price goes up by $1k on July 1st,65644,415,2537,2221
2020-06-22 03:04:26,Enabling basic Tesla Autopilot via Tesla in-app purchase is reduced to $2k until July 1,35949,183,1145,1256
2020-06-21 15:27:16,2019 seems so quaint &amp; long ago https://t.co/xfdfcbr0DS,175086,500,1943,13460
2020-06-21 08:29:04,That is our purpose,34641,89,1145,1260
2020-06-21 08:13:05,"Tesla Bioweapon Defense Mode
https://t.co/48s5D3ZQO0",23154,370,1011,2132
2020-06-21 08:07:42,We must pass The Great Filter,171146,2113,6236,14636
2020-06-21 07:03:08,Mars is my souldog,187276,911,4144,10628
2020-06-21 06:19:41,"If heat death is the end of the universe, it really is all about the journey",144540,896,3532,12632
2020-06-21 05:18:44,RT @cleantechnica: Exclusive Pro Photos: Tesla Cybertruck At The Petersen Auto Museum https://t.co/3ixBOsRTst,0,0,0,529
2020-06-21 00:31:25,RT @Tesla: https://t.co/26o1bAP14v,0,0,0,2167
2020-06-19 17:06:03,Juneteenth is henceforth considered a US holiday at Tesla &amp; SpaceX,402943,2590,5889,31308
2020-06-18 01:41:17,RT @SpaceX: More than 100 spacecraft have been signed up to fly on Falcon 9 since we launched the rideshare program. Small satellite operat…,0,0,0,1796
2020-06-17 16:30:25,"RT @tegmark: Help us find an unsung hero! If they win, they get $50k &amp; you get up to $3k for nominating/spreading the word. Our first 3 awa…",0,0,0,695
2020-06-16 19:20:04,"SpaceX is building floating, superheavy-class spaceports for Mars, moon &amp; hypersonic travel around Earth https://t.co/zLJjz43hKw",76361,1166,3232,8596
2020-06-16 02:07:13,All Model S cars made since late Jan have 402 mile range. This is just making it official.,37746,118,1035,1255
2020-06-15 23:53:26,Tesla Model S now first ever electric vehicle to receive EPA range rating above 400 miles! https://t.co/EOTwVfvHS5,85685,700,2104,6866
2020-06-15 23:36:49,China &amp; Asia Pacific Supercharger usage above pre-covid highs. North America catching up fast. Europe slightly behind. https://t.co/Em23E2AFyO,18601,118,673,1231
2020-06-14 06:30:38,RT @SpaceX: Falcon 9 launches 58 Starlink satellites and 3 @planetlabs Skysats to orbit before returning to Earth and landing on a droneshi…,0,0,0,10302
2020-06-11 09:49:26,lol,516460,7275,12236,59131
2020-06-10 22:22:01,Catapults are a great way to get somewhere fast https://t.co/npr4bGBDYw,249960,3305,8558,28220
2020-06-10 19:06:53,Tesla factory workplace safety is 5% better than industry average for manufacturers &amp; improving fast https://t.co/axmInA9fZb,10252,36,348,527
2020-06-10 18:28:56,After which they are recycled https://t.co/xuu1ohdz52,13944,73,320,1042
2020-06-10 18:26:00,Tesla batteries are lasting much longer than 200k miles / 320k km https://t.co/z882nf6yv9,7543,57,204,633
2020-06-10 18:22:29,"Moreover, energy produced by Tesla solar deployments far exceeds energy used in our factories https://t.co/IDqf5gWeFt",4185,22,112,357
2020-06-10 18:21:05,"Electric cars produce *much* less CO2 than fossil fuel cars, taking both electricity emission &amp; vehicle production into acount https://t.co/tsk9TXgW67",4560,55,161,549
2020-06-10 18:07:52,https://t.co/QPwGa1Rk8Z,5217,47,180,456
2020-06-10 18:07:22,"Posting Tesla Impact Report, this time with summary points &amp; charts in my reply tweets https://t.co/4lyaV7kIS4",22732,197,761,1909
2020-06-10 14:15:45,"Wort reading the whole thing
https://t.co/4lyaV7kIS4",37292,389,2059,2833
2020-06-09 22:28:43,RT @SpaceX: Starlink fairing deploy sequence https://t.co/2aOmxWDx8w,0,0,0,14213
